id_voto,id_animal_votante,id_local,id_candidato
2643,6499,617,5757
2644,6568,617,2550
2645,7661,617,2550
2646,8085,617,6568
2647,8105,617,5757
2648,8268,617,2550
2649,8276,617,6568
2650,8695,617,5757
2651,8822,617,2550
2652,8824,617,6568
2653,8978,617,5757
2654,9184,618,2550
2655,9375,618,2550
2656,213,619,2550
2657,685,619,2550
2658,699,619,2550
2659,752,619,6568
2660,811,620,2550
2661,1052,620,5757
2662,1174,620,2550
2663,1902,620,6568
2664,2369,621,5757
2665,2404,621,2550
2666,2498,622,5757
2667,3556,622,5757
2668,3818,622,2550
2669,3929,623,5757
2670,4588,623,6568
2671,4740,623,5757
2672,5135,623,6568
2673,6118,623,5757
2674,6164,623,6568
2675,6222,624,2550
2676,6492,624,5757
2677,6691,624,2550
2678,7045,625,5757
2679,7220,625,2550
2680,7933,625,2550
2681,8183,625,6568
2682,8553,625,2550
2683,8911,625,5757
2684,9127,626,5757
2685,9279,626,5757
2686,9705,627,5757
2687,9724,627,6568
2688,55,628,6568
2689,111,629,5757
2690,1159,630,6568
2691,1281,630,5757
2692,1544,630,5757
2693,1952,630,6568
2694,1971,630,2550
2695,2136,630,6568
2696,2577,631,5757
2697,3017,631,6568
2698,3236,631,2550
2699,3338,631,5757
2700,3405,631,5757
2701,4120,631,6568
2702,4642,631,5757
2703,5489,631,5757
2704,6045,631,6568
2705,6470,631,2550
2706,6475,632,5757
2707,6916,633,2550
2708,7071,633,2550
2709,7161,633,5757
2710,7356,633,5757
2711,7750,633,2550
2712,8447,633,6568
2713,8635,633,2550
2714,9746,633,5757
2715,59,634,5757
2716,410,634,6568
2717,1147,634,5757
2718,1261,634,2550
2719,1487,634,6568
2720,1618,634,2550
2721,1953,634,6568
2722,2357,634,6568
2723,2491,634,5757
2724,4720,634,6568
2725,5448,634,5757
2726,5551,634,6568
2727,6030,634,2550
2728,6090,634,2550
2729,7046,634,5757
2730,7218,634,6568
2731,7633,634,5757
2732,7898,634,2550
2733,8206,634,6568
2734,8301,634,2550
2735,8863,634,2550
2736,9335,634,2550
2737,9878,634,5757
2738,9964,634,5757
2739,712,635,7872
2740,938,635,7872
2741,1306,635,6707
2742,1553,635,6707
2743,1715,635,7872
2744,1897,635,7872
2745,1996,636,7872
2746,2406,636,6707
2747,3071,636,6707
2748,3184,636,7872
2749,3333,636,6707
2750,3717,636,6707
2751,4065,636,6707
2752,4378,636,6707
2753,4515,636,7872
2754,4826,636,6707
2755,4989,637,7872
2756,5021,637,6707
2757,5592,637,7872
2758,6085,637,7872
2759,6431,637,6707
2760,7547,637,7872
2761,7671,637,7872
2762,7678,637,7872
2763,7872,637,6707
2764,8461,637,7872
2765,9187,637,7872
2766,9189,638,7872
2767,9199,638,7872
2768,9896,638,6707
2769,28,639,6707
2770,144,639,6707
2771,182,640,7872
2772,296,641,6707
2773,583,641,7872
2774,770,641,7872
2775,1259,641,6707
2776,1411,642,6707
2777,3917,642,7872
2778,4089,643,7872
2779,5677,643,7872
2780,5997,643,7872
2781,6232,643,7872
2782,6322,643,6707
2783,6338,643,7872
2784,6707,644,6707
2785,7047,644,7872
2786,7062,644,7872
2787,7558,644,7872
2788,7635,644,6707
2789,8069,644,6707
2790,8849,645,6707
2791,9338,646,6707
2792,9664,646,6707
2793,988,647,6707
2794,2127,647,6707
2795,2246,647,7872
2796,2337,647,6707
2797,2444,647,6707
2798,3246,648,7872
2799,3258,649,7872
2800,3781,650,6707
2801,5513,650,7872
2802,5656,650,7872
2803,5816,650,6707
2804,7325,650,6707
2805,7350,651,6707
2806,8586,651,7872
2807,8790,651,6707
2808,8823,651,7872
2809,8843,651,7872
2810,283,652,7872
2811,441,652,6707
2812,877,652,7872
2813,891,652,6707
2814,1171,652,6707
2815,1213,652,6707
2816,2041,652,6707
2817,2132,652,6707
2818,2494,653,6707
2819,3262,653,7872
2820,3778,653,6707
2821,3890,653,7872
2822,4978,654,7872
2823,5003,654,7872
2824,5144,655,6707
2825,5377,656,6707
2826,5688,656,7872
2827,5717,656,7872
2828,5947,656,7872
2829,6002,657,7872
2830,6392,657,7872
2831,6926,657,6707
2832,6948,657,7872
2833,6966,657,7872
2834,7659,657,6707
2835,7764,657,6707
2836,7960,658,6707
2837,8569,658,7872
2838,8661,658,6707
2839,8934,658,6707
2840,9297,658,6707
2841,9477,658,7872
2842,9799,658,6707
2843,9937,658,7872
2844,39,659,8298
2845,44,659,8298
2846,319,660,8298
2847,578,660,4413
2848,624,661,4413
2849,1071,661,4413
2850,1150,661,4413
2851,1305,662,4413
2852,1458,662,8298
2853,2003,662,8298
2854,2303,662,8298
2855,3134,662,8298
2856,3143,662,8298
2857,3571,662,8298
2858,4300,662,4413
2859,4309,662,8298
2860,4413,663,8298
2861,4984,663,8298
2862,5767,663,8298
2863,5793,664,4413
2864,5951,664,8298
2865,6721,665,4413
2866,7166,665,8298
2867,7521,665,8298
2868,8063,665,4413
2869,8290,666,8298
2870,8298,666,8298
2871,8357,666,4413
2872,8440,666,8298
2873,8730,666,8298
2874,8770,666,8298
2875,9381,666,4413
2876,9406,666,4413
2877,9726,667,8298
2878,8,668,7234
2879,659,668,7234
2880,980,668,3084
2881,1608,669,7234
2882,2193,669,7234
2883,2813,669,3084
2884,3192,669,7234
2885,3938,669,3084
2886,4100,669,7234
2887,4360,669,3084
2888,4661,669,7234
2889,4902,669,3084
2890,5186,670,7234
2891,5476,671,3084
2892,6171,671,3084
2893,6775,671,3084
2894,6903,671,7234
2895,6959,671,7234
2896,7458,672,7234
2897,7466,672,3084
2898,7520,672,3084
2899,7621,672,7234
2900,7971,672,3084
2901,8324,673,7234
2902,9342,673,3084
2903,26,674,7234
2904,148,674,3084
2905,1268,674,7234
2906,1849,674,3084
2907,2021,675,7234
2908,2038,675,3084
2909,2227,676,7234
2910,2379,677,7234
2911,2696,678,7234
2912,2837,679,3084
2913,3084,680,7234
2914,3485,680,3084
2915,3848,680,3084
2916,3908,680,7234
2917,4540,680,7234
2918,4719,680,3084
2919,4967,681,3084
2920,5468,681,3084
2921,6592,681,3084
2922,6806,681,3084
2923,6980,681,3084
2924,7675,682,7234
2925,7767,682,7234
2926,8095,682,3084
2927,8104,682,7234
2928,8441,682,3084
2929,8473,682,3084
2930,9230,682,7234
2931,9426,683,3084
2932,9836,683,3084
2933,392,684,7234
2934,1025,685,7234
2935,1085,685,7234
2936,1140,685,7234
2937,1374,685,3084
2938,2031,686,7234
2939,2521,686,7234
2940,3033,686,7234
2941,3654,686,3084
2942,3729,686,3084
2943,3854,686,3084
2944,4219,686,3084
2945,4516,686,7234
2946,4960,686,3084
2947,5205,686,7234
2948,5294,686,3084
2949,5420,686,7234
2950,5500,687,7234
2951,5599,688,7234
2952,6535,688,7234
2953,6630,688,3084
2954,7507,689,7234
2955,7682,689,7234
2956,7947,690,3084
2957,8807,690,7234
2958,8883,690,7234
2959,9232,690,3084
2960,9309,690,3084
2961,9403,690,7234
2962,9643,691,3084
2963,5,692,3084
2964,833,692,7234
2965,884,692,3084
2966,1116,692,7234
2967,1144,692,3084
2968,3652,692,3084
2969,3744,692,7234
2970,4204,692,7234
2971,4352,692,7234
2972,4405,692,3084
2973,5289,692,3084
2974,5565,692,3084
2975,5702,693,3084
2976,5786,693,3084
2977,5876,693,7234
2978,5937,693,3084
2979,6088,693,7234
2980,6228,693,7234
2981,6256,694,3084
2982,6301,694,3084
2983,6367,694,3084
2984,6373,695,7234
2985,6665,695,7234
2986,6708,695,3084
2987,7234,695,3084
2988,7826,695,7234
2989,8208,695,3084
2990,8413,695,3084
2991,8840,695,3084
2992,9214,695,3084
2993,9303,695,7234
2994,9655,696,7234
2995,160,697,1427
2996,374,697,1427
2997,686,697,5851
2998,1100,697,4980
2999,1427,697,1427
3000,1642,697,1427
3001,1931,697,4980
3002,1968,697,4980
3003,1986,697,5851
3004,2497,697,5851
3005,3244,698,4980
3006,3798,698,1427
3007,3830,699,1427
3008,4022,699,4980
3009,4192,699,1427
3010,4807,699,1427
3011,4887,699,1427
3012,4980,699,4980
3013,5691,699,1427
3014,5750,699,1427
3015,5851,699,4980
3016,6000,700,4980
3017,6544,700,1427
3018,6564,700,1427
3019,7431,700,5851
3020,7874,701,4980
3021,8027,701,4980
3022,9183,702,4980
3023,9965,702,5851
3024,1143,703,7577
3025,1352,703,3164
3026,1665,703,7577
3027,1675,703,3803
3028,1729,703,3803
3029,2099,703,3164
3030,2235,703,3803
3031,2435,703,3164
3032,2979,703,7577
3033,3096,703,7577
3034,3195,703,7577
3035,3877,703,7577
3036,4265,703,7577
3037,4548,703,3803
3038,5617,703,7577
3039,7316,703,3164
3040,7370,703,3164
3041,7612,703,3164
3042,7822,703,3803
3043,8449,704,3803
3044,8480,704,3803
3045,8555,704,3803
3046,8600,704,3803
3047,8717,704,7577
3048,8723,704,3803
3049,9298,704,3164
3050,9329,704,7577
3051,9732,704,7577
3052,9949,704,3164
3053,158,705,3803
3054,1556,705,3803
3055,2069,705,7577
3056,2149,705,7577
3057,2643,705,3803
3058,2668,706,7577
3059,2886,707,3164
3060,3082,708,3803
3061,3612,708,7577
3062,3622,708,3803
3063,3670,708,3164
3064,4073,708,7577
3065,4244,708,7577
3066,4490,709,7577
3067,4724,709,7577
3068,4994,709,3803
3069,6269,710,3803
3070,6545,710,3164
3071,6644,710,3164
3072,6649,710,7577
3073,6874,710,3164
3074,6907,710,7577
3075,7577,711,3803
3076,7585,711,3164
3077,8496,711,3803
3078,8579,711,3803
3079,9005,711,7577
3080,9567,711,3164
3081,9910,711,3164
3082,71,712,3803
3083,358,713,3164
3084,402,714,3803
3085,1088,714,7577
3086,1351,714,3164
3087,2210,714,7577
3088,2780,714,3164
3089,3094,715,7577
3090,3136,715,3803
3091,3163,715,3164
3092,3196,715,7577
3093,4119,715,7577
3094,4131,715,7577
3095,4747,715,3164
3096,4846,715,7577
3097,4856,715,3803
3098,4888,715,3164
3099,4966,715,3803
3100,5766,715,7577
3101,5996,715,3164
3102,6079,716,7577
3103,6566,716,3803
3104,7398,717,3803
3105,7697,717,3164
3106,8287,717,3164
3107,8391,717,3803
3108,8472,717,3164
3109,9162,717,3803
3110,9517,717,3164
3111,9618,717,3803
3112,9754,718,3164
3113,534,719,3803
3114,1687,719,3803
3115,2242,720,7577
3116,2645,721,3803
3117,2843,721,3803
3118,2962,721,3164
3119,3164,722,3164
3120,3645,722,7577
3121,3803,723,3803
3122,4070,723,7577
3123,4122,723,7577
3124,4295,723,3164
3125,4696,723,3164
3126,4914,723,3803
3127,5181,723,3803
3128,5206,723,3803
3129,5303,723,7577
3130,5676,723,3164
3131,5732,723,7577
3132,5850,723,3803
3133,5870,723,3803
3134,6167,723,3164
3135,6350,723,3164
3136,6368,723,3803
3137,6567,724,3803
3138,6906,724,7577
3139,7196,724,3803
3140,7657,725,7577
3141,7740,725,3164
3142,8284,725,7577
3143,8642,725,3164
3144,8748,726,3164
3145,8961,727,7577
3146,9069,727,3164
3147,9204,727,3164
3148,9327,727,3164
3149,159,728,3803
3150,276,729,3164
3151,683,729,3803
3152,1070,729,3164
3153,1549,729,3164
3154,1561,729,7577
3155,1833,729,7577
3156,2205,729,3803
3157,2687,729,3803
3158,2773,729,7577
3159,2779,730,3164
3160,2847,730,3164
3161,3016,730,3164
3162,3248,730,3164
3163,3606,730,7577
3164,4124,730,3803
3165,5000,730,3803
3166,5649,731,3164
3167,5663,731,3803
3168,5771,731,7577
3169,5911,731,3164
3170,6021,732,3164
3171,6184,732,3164
3172,6753,732,7577
3173,6913,732,3803
3174,7768,733,7577
3175,8188,733,7577
3176,8247,733,7577
3177,8344,733,3164
3178,8395,733,3164
3179,8712,733,3164
3180,8827,733,3164
3181,9377,733,3164
3182,9598,733,3803
3183,9651,733,3803
3184,185,734,4882
3185,401,734,76
3186,930,734,4882
3187,1225,735,76
3188,1363,736,76
3189,1712,736,4882
3190,1737,736,76
3191,2139,736,4882
3192,2298,736,4882
3193,2752,736,4882
3194,3171,736,4882
3195,3689,736,76
3196,3719,736,76
3197,4857,736,4882
3198,4953,736,4882
3199,5025,736,4882
3200,5369,736,4882
3201,5891,736,4882
3202,5921,736,4882
3203,6477,736,76
3204,6817,736,4882
3205,6960,736,4882
3206,7438,736,76
3207,7631,736,76
3208,7950,736,76
3209,8205,736,4882
3210,8643,736,76
3211,9169,736,76
3212,9591,736,76
3213,9593,737,76
3214,9612,737,76
3215,9704,737,4882
3216,90,739,76
3217,150,739,4882
3218,637,739,76
3219,1114,739,4882
3220,1392,740,4882
3221,2346,741,76
3222,2977,742,4882
3223,3394,742,76
3224,4066,742,4882
3225,4227,742,76
3226,4472,742,4882
3227,4646,743,4882
3228,5092,743,4882
3229,5962,743,76
3230,6086,743,4882
3231,6275,743,76
3232,6483,743,76
3233,6603,743,76
3234,7232,743,76
3235,8540,743,76
3236,9997,743,4882
3237,129,744,76
3238,284,745,4882
3239,724,745,76
3240,819,745,76
3241,1453,746,4882
3242,1535,746,76
3243,1843,747,76
3244,2054,747,76
3245,2810,748,76
3246,4206,748,4882
3247,4460,748,4882
3248,4775,748,4882
3249,4939,748,4882
3250,5132,748,4882
3251,5343,748,4882
3252,5601,748,76
3253,5736,748,76
3254,5989,748,76
3255,6358,748,4882
3256,6395,749,76
3257,6871,749,76
3258,7169,750,4882
3259,7574,751,4882
3260,8683,751,76
3261,8868,751,4882
3262,9548,751,4882
3263,9553,752,4882
3264,554,753,76
3265,1111,753,76
3266,1121,753,4882
3267,1181,753,4882
3268,1964,753,76
3269,2286,753,4882
3270,2356,753,76
3271,2549,754,76
3272,3185,754,4882
3273,3213,754,4882
3274,3332,755,4882
3275,4827,755,4882
3276,4938,755,76
3277,5055,755,4882
3278,5450,755,4882
3279,6221,755,76
3280,6413,755,4882
3281,6508,755,4882
3282,6833,755,76
3283,7326,756,76
3284,7344,756,76
3285,7591,756,76
3286,8397,756,76
3287,9149,756,76
3288,9165,757,4882
3289,9452,757,4882
3290,329,758,76
3291,414,758,4882
3292,654,758,4882
3293,1400,758,76
3294,1585,759,4882
3295,1879,759,4882
3296,3242,760,76
3297,3315,760,76
3298,3478,760,4882
3299,3589,760,76
3300,3640,760,4882
3301,4057,760,76
3302,4664,760,4882
3303,4882,760,4882
3304,4955,760,4882
3305,4976,760,4882
3306,5362,760,76
3307,5570,760,76
3308,6321,760,76
3309,6572,760,4882
3310,6576,761,4882
3311,6674,762,76
3312,6776,762,4882
3313,7012,762,76
3314,7217,762,76
3315,7418,762,4882
3316,7786,762,4882
3317,8511,762,76
3318,8828,762,4882
3319,8866,762,4882
3320,9432,762,76
3321,9689,762,76
3322,9738,762,4882
3323,95,763,76
3324,349,764,76
3325,449,764,76
3326,458,764,4882
3327,574,764,76
3328,916,764,4882
3329,1327,764,4882
3330,2265,765,4882
3331,2524,765,4882
3332,2726,765,4882
3333,2917,765,76
3334,3190,765,76
3335,3292,765,4882
3336,3539,765,76
3337,3628,766,4882
3338,4302,766,4882
3339,5336,766,4882
3340,5374,766,4882
3341,5562,766,4882
3342,5679,766,4882
3343,6497,766,76
3344,7348,767,4882
3345,7453,768,76
3346,7640,769,4882
3347,8011,769,76
3348,8580,769,76
3349,8799,769,76
3350,9134,769,4882
3351,9551,769,4882
3352,9622,769,4882
3353,120,770,4882
3354,265,771,4882
3355,826,771,76
3356,1244,772,4882
3357,1357,773,76
3358,1387,773,76
3359,1457,773,4882
3360,1578,773,76
3361,1587,773,4882
3362,1847,773,4882
3363,1900,773,76
3364,2087,773,4882
3365,2233,773,4882
3366,2619,774,4882
3367,2650,775,76
3368,3209,775,76
3369,3396,775,4882
3370,3837,775,4882
3371,4025,775,4882
3372,4041,775,4882
3373,4461,775,76
3374,4648,775,76
3375,4707,775,76
3376,4786,775,4882
3377,4880,776,4882
3378,6223,776,76
3379,6393,777,76
3380,6726,777,76
3381,6730,777,4882
3382,6772,777,76
3383,6971,777,76
3384,7861,777,4882
3385,8571,777,4882
3386,8991,778,76
3387,9370,778,76
3388,9468,778,76
3389,716,779,4882
3390,1319,779,4882
3391,1571,780,4882
3392,2009,780,76
3393,2053,781,4882
3394,2122,782,76
3395,2249,782,76
3396,2944,782,4882
3397,3811,783,76
3398,4106,783,4882
3399,4948,783,4882
3400,5120,783,76
3401,5311,783,4882
3402,5472,783,76
3403,6650,783,4882
3404,7007,783,76
3405,7070,783,76
3406,7339,783,4882
3407,8080,783,4882
3408,8501,784,76
3409,8794,785,4882
3410,8966,785,4882
3411,9315,785,4882
3412,9371,785,76
3413,9581,785,4882
3414,9929,785,4882
3415,63,786,76
3416,195,786,76
3417,650,787,4882
3418,1256,788,76
3419,1525,788,76
3420,2814,788,76
3421,3031,788,76
3422,3162,789,4882
3423,3354,789,4882
3424,3457,789,4882
3425,3570,789,4882
3426,3958,790,4882
3427,3975,790,76
3428,4184,790,76
3429,5027,790,76
3430,5128,790,4882
3431,5389,791,4882
3432,5638,791,76
3433,5790,791,4882
3434,5826,791,4882
3435,5922,791,4882
3436,6944,791,76
3437,7517,791,76
3438,7541,791,76
3439,7548,791,76
3440,7762,791,4882
3441,7985,791,4882
3442,8281,791,4882
3443,8660,791,76
3444,9082,791,4882
3445,295,793,76
3446,922,793,4882
3447,1580,793,4882
3448,2678,793,76
3449,3207,793,76
3450,3241,794,4882
3451,3537,794,76
3452,3637,795,76
3453,3711,795,4882
3454,4198,795,76
3455,4437,795,4882
3456,4500,795,4882
3457,4881,795,4882
3458,5031,795,4882
3459,5149,796,4882
3460,5856,796,4882
3461,6866,797,76
3462,7076,797,76
3463,7830,797,4882
3464,8001,797,76
3465,8355,797,4882
3466,9379,797,76
3467,9668,797,4882
3468,9807,797,4882
3469,9917,797,4882
3470,9946,797,4882
3471,1075,798,4882
3472,3856,799,4882
3473,4892,799,76
3474,5271,799,4882
3475,6108,799,76
3476,6749,799,4882
3477,6810,799,4882
3478,7575,799,76
3479,7643,799,4882
3480,7873,800,76
3481,8096,800,76
3482,8144,800,76
3483,9576,801,4882
3484,9626,802,4882
3485,169,803,76
3486,200,803,76
3487,387,803,76
3488,644,803,76
3489,649,803,4882
3490,765,803,4882
3491,915,804,76
3492,1275,805,4882
3493,1383,805,4882
3494,2128,805,76
3495,2172,806,4882
3496,2247,807,76
3497,2302,807,76
3498,2561,807,76
3499,2769,807,4882
3500,3684,808,4882
3501,3793,808,76
3502,3935,808,76
3503,3954,808,4882
3504,4105,808,76
3505,6126,808,4882
3506,6134,808,76
3507,6408,809,4882
3508,6909,809,4882
3509,6995,810,4882
3510,7967,810,76
3511,8333,810,4882
3512,8697,810,76
3513,9528,810,76
3514,9853,810,4882
3515,9857,810,4882
3516,274,811,76
3517,1657,811,76
3518,1871,811,76
3519,2184,811,4882
3520,2783,811,76
3521,2898,811,4882
3522,3390,811,4882
3523,3564,811,76
3524,3656,812,76
3525,3669,812,76
3526,4214,812,4882
3527,4272,812,4882
3528,4389,812,4882
3529,4721,812,76
3530,4871,812,76
3531,5685,812,76
3532,6518,813,4882
3533,6717,813,76
3534,6836,813,76
3535,7072,813,76
3536,7308,813,76
3537,7343,813,76
3538,7588,813,4882
3539,7953,813,4882
3540,8209,813,76
3541,8573,813,4882
3542,8714,814,4882
3543,8964,814,4882
3544,9126,815,4882
3545,9280,815,76
3546,9914,816,76
3547,9930,816,4882
3548,89,817,4882
3549,742,817,4882
3550,1090,817,76
3551,1331,817,76
3552,1639,817,76
3553,2290,817,76
3554,2566,818,4882
3555,2953,818,76
3556,3029,818,4882
3557,3217,819,4882
3558,3487,819,76
3559,3892,819,76
3560,4195,819,4882
3561,4258,819,76
3562,4408,819,76
3563,5077,819,76
3564,5641,819,4882
3565,6034,819,76
3566,6294,819,4882
3567,6364,820,4882
3568,6761,821,76
3569,7137,822,4882
3570,7171,822,76
3571,7539,823,76
3572,7634,823,76
3573,7825,823,76
3574,7999,823,76
3575,8099,823,4882
3576,8109,823,4882
3577,8216,823,4882
3578,8345,823,76
3579,8789,823,76
3580,9181,823,76
3581,9391,824,4882
3582,9800,824,76
3583,9813,824,76
3584,64,826,76
3585,338,826,4882
3586,492,826,4882
3587,674,826,4882
3588,1000,827,4882
3589,1047,827,76
3590,1350,827,4882
3591,3075,827,4882
3592,3325,828,4882
3593,4170,829,4882
3594,4578,830,76
3595,5099,831,76
3596,5561,831,4882
3597,6031,831,4882
3598,6436,831,76
3599,6681,831,4882
3600,6896,831,76
3601,7198,831,76
3602,7699,831,76
3603,7961,831,76
3604,8012,831,76
3605,8559,832,4882
3606,8563,833,76
3607,8941,833,76
3608,9376,833,76
3609,9693,834,4882
3610,9872,834,76
3611,9895,835,76
3612,240,836,76
3613,727,836,4882
3614,763,837,76
3615,1685,837,76
3616,1693,838,4882
3617,1757,838,76
3618,1761,838,76
3619,1811,838,4882
3620,3511,839,76
3621,3650,840,4882
3622,3989,840,76
3623,4530,840,76
3624,4723,840,76
3625,5158,840,76
3626,6246,841,4882
3627,7261,842,4882
3628,7557,842,76
3629,7803,842,76
3630,8954,842,76
3631,8980,842,4882
3632,8985,842,76
3633,9156,842,76
3634,9238,843,76
3635,9792,843,76
3636,9920,843,76
3637,991,845,4882
3638,1108,845,76
3639,1303,845,76
3640,1946,845,76
3641,2101,845,76
3642,2490,845,4882
3643,2598,845,76
3644,3398,845,4882
3645,3445,845,76
3646,3527,846,76
3647,4509,846,76
3648,4924,846,4882
3649,6035,846,4882
3650,6041,846,76
3651,6144,846,76
3652,6337,846,4882
3653,7002,846,76
3654,7213,846,76
3655,7268,847,76
3656,7425,847,4882
3657,7736,847,76
3658,8409,847,76
3659,8852,847,76
3660,10000,847,4882
3661,279,848,4882
3662,693,848,76
3663,844,848,4882
3664,1430,848,4882
3665,1802,848,76
3666,1980,848,76
3667,2148,848,4882
3668,2698,848,4882
3669,2961,849,4882
3670,2987,849,4882
3671,3025,849,4882
3672,3441,849,76
3673,4012,849,4882
3674,4043,849,4882
3675,4291,849,76
3676,4311,849,76
3677,4780,849,76
3678,5249,849,4882
3679,5329,849,76
3680,5877,849,4882
3681,6703,849,76
3682,7065,849,76
3683,7256,849,4882
3684,7328,849,4882
3685,7340,849,4882
3686,7494,849,4882
3687,7752,849,76
3688,8584,850,76
3689,9463,850,76
3690,9505,850,76
3691,800,852,4882
3692,843,852,76
3693,911,852,4882
3694,2084,852,4882
3695,2291,852,4882
3696,4188,852,76
3697,4552,852,4882
3698,4861,852,4882
3699,5807,852,4882
3700,5994,852,76
3701,6001,852,4882
3702,6047,852,76
3703,6464,852,76
3704,8530,852,76
3705,8675,852,4882
3706,8704,852,4882
3707,9180,853,4882
3708,9442,853,4882
3709,9814,853,4882
3710,380,854,76
3711,1584,854,4882
3712,1746,855,4882
3713,1962,855,4882
3714,2333,855,4882
3715,2542,855,76
3716,2743,855,76
3717,3270,855,4882
3718,3376,855,4882
3719,3483,855,76
3720,3568,855,4882
3721,5227,855,4882
3722,5267,855,76
3723,5490,855,4882
3724,5648,855,76
3725,5945,855,76
3726,6225,856,4882
3727,6476,856,76
3728,6891,856,76
3729,7278,857,76
3730,7594,857,76
3731,7920,858,76
3732,7995,858,76
3733,8219,858,4882
3734,8252,858,4882
3735,8538,858,4882
3736,8590,858,4882
3737,8858,858,4882
3738,8951,859,4882
3739,9171,859,76
3740,9508,859,76
3741,9911,859,4882
3742,22,861,4882
3743,60,861,76
3744,76,861,76
3745,267,861,76
3746,779,861,4882
3747,807,861,76
3748,1634,861,76
3749,1783,862,76
3750,1825,862,76
3751,2208,862,4882
3752,2915,862,4882
3753,3158,862,4882
3754,3344,862,76
3755,3826,862,76
3756,4782,862,76
3757,5619,863,76
3758,5696,863,76
3759,6884,863,4882
3760,7180,863,4882
3761,7389,863,76
3762,7867,863,4882
3763,8211,863,4882
3764,8438,863,4882
3765,8743,864,4882
3766,8763,864,4882
3767,9409,864,76
3768,9625,864,4882
3769,9743,864,4882
3770,835,865,4882
3771,1669,865,4882
3772,1730,865,76
3773,1845,866,76
3774,2012,866,4882
3775,2043,867,76
3776,2710,867,76
3777,2817,867,4882
3778,3124,867,76
3779,3742,867,4882
3780,3836,868,76
3781,3886,868,76
3782,5185,869,4882
3783,5376,869,4882
3784,5785,869,4882
3785,6540,869,4882
3786,6581,869,4882
3787,6587,869,76
3788,6784,869,76
3789,7311,870,4882
3790,7746,870,4882
3791,8207,870,4882
3792,8262,871,76
3793,9275,871,4882
3794,9721,871,4882
3795,9773,872,76
3796,9870,872,4882
3797,3,873,76
3798,57,873,4882
3799,494,873,4882
3800,739,873,4882
3801,906,873,76
3802,1002,873,76
3803,1131,873,76
3804,1442,873,4882
3805,2065,873,4882
3806,2118,873,76
3807,2145,873,4882
3808,2456,873,76
3809,2929,873,4882
3810,3679,873,76
3811,3710,873,4882
3812,3832,873,76
3813,4691,873,76
3814,4816,873,4882
3815,5035,874,4882
3816,5234,874,4882
3817,6602,874,4882
3818,6693,874,4882
3819,7315,874,4882
3820,7358,875,4882
3821,7440,875,76
3822,7510,875,76
3823,7677,875,4882
3824,7934,875,4882
3825,8215,875,4882
3826,8269,876,76
3827,8666,876,4882
3828,9122,876,76
3829,9222,876,4882
3830,9715,876,76
3831,164,878,4882
3832,961,878,76
3833,1287,878,4882
3834,1401,879,76
3835,1710,879,4882
3836,1719,879,4882
3837,2838,879,76
3838,3366,879,76
3839,3471,879,76
3840,3488,880,4882
3841,3659,880,4882
3842,3924,881,4882
3843,4365,881,76
3844,4493,882,4882
3845,4680,882,76
3846,4716,882,76
3847,5566,882,4882
3848,5924,882,4882
3849,6811,882,76
3850,6888,883,4882
3851,7811,883,4882
3852,8050,883,76
3853,8365,883,4882
3854,8726,884,76
3855,8750,884,76
3856,8772,884,76
3857,9421,884,4882
3858,9474,885,4882
3859,9534,885,4882
3860,9691,885,4882
3861,92,886,4882
3862,170,886,4882
3863,1297,887,4882
3864,1567,887,76
3865,2255,887,76
3866,2326,887,4882
3867,2799,887,76
3868,2846,887,76
3869,3062,887,76
3870,3512,887,4882
3871,3999,887,76
3872,4795,888,4882
3873,4889,888,4882
3874,5019,888,76
3875,5150,888,4882
3876,5485,889,4882
3877,5542,890,4882
3878,5779,890,4882
3879,5861,890,4882
3880,5984,890,76
3881,6609,890,4882
3882,6746,890,4882
3883,7299,891,4882
3884,7417,891,4882
3885,7765,891,4882
3886,7771,891,76
3887,7810,891,76
3888,9552,892,4882
3889,9584,893,4882
3890,1058,894,1127
3891,1103,894,1127
3892,2689,894,1127
3893,2840,894,1127
3894,3632,894,1322
3895,4179,894,1127
3896,4253,894,1127
3897,5370,894,1322
3898,5585,894,1322
3899,5907,895,1322
3900,6616,895,1322
3901,6950,895,1127
3902,7142,895,1127
3903,7436,895,1322
3904,7532,895,1322
3905,8186,895,1127
3906,8378,895,1322
3907,9287,895,1127
3908,9542,895,1322
3909,435,896,1322
3910,1123,896,1127
3911,1127,897,1322
3912,1322,897,1322
3913,1572,897,1322
3914,2488,897,1127
3915,2614,897,1322
3916,2676,898,1322
3917,2699,898,1322
3918,2707,898,1127
3919,2976,899,1127
3920,3858,900,1127
3921,4465,900,1127
3922,4764,900,1322
3923,4885,900,1127
3924,5160,900,1322
3925,5442,900,1322
3926,5586,900,1127
3927,5662,900,1127
3928,5694,900,1322
3929,5857,900,1127
3930,6360,900,1127
3931,8520,900,1127
3932,8688,901,1322
3933,8720,901,1127
3934,8856,901,1322
3935,9024,901,1322
3936,9574,901,1322
3937,9590,901,1127
3938,9811,901,1322
3939,252,903,1127
3940,285,903,1127
3941,745,903,1322
3942,1612,903,1322
3943,1912,904,1127
3944,1956,904,1322
3945,2480,904,1127
3946,2623,904,1127
3947,2863,904,1127
3948,3277,904,1322
3949,3973,905,1322
3950,4142,905,1127
3951,4171,905,1322
3952,4317,905,1322
3953,5284,905,1322
3954,5301,906,1127
